(-0.3, 0.0, -0.2)(16.9, 253.3, 341.4)
(-0.3, 0.1, -0.2)(20.3, 255.7, 338.4)
(-0.3, 0.1, -0.2)(18.1, 257.4, 350.4)
(-0.3, 0.1, -0.2)(18.4, 258.2, 348.6)
(-0.2, 0.1, -0.2)(17.2, 258.5, 337.8)
(-0.2, 0.1, -0.2)(17.4, 260.8, 357.0)
(-0.3, 0.1, -0.2)(0.2, 263.7, 345.1)
(-0.2, 0.1, -0.2)(355.3, 267.4, 343.6)
(-0.2, 0.1, -0.2)(17.3, 265.8, 351.0)
(-0.2, 0.1, -0.2)(352.9, 270.3, 341.0)
(-0.3, 0.1, -0.2)(1.4, 271.3, 336.9)
(-0.3, 0.1, -0.2)(341.5, 238.7, 157.0)
(-0.3, 0.1, -0.2)(3.9, 274.9, 349.5)
(-0.3, 0.1, -0.2)(9.1, 270.0, 333.4)
(-0.3, 0.1, -0.2)(11.7, 272.2, 350.5)
(-0.3, 0.1, -0.2)(9.8, 273.7, 329.1)
(-0.3, 0.1, -0.2)(357.9, 274.1, 337.4)
(-0.3, 0.1, -0.2)(357.4, 274.6, 341.3)
(-0.3, 0.1, -0.2)(348.3, 275.0, 351.3)
(-0.3, 0.1, -0.2)(357.3, 277.8, 338.5)
(-0.3, 0.1, -0.2)(4.3, 110.2, 168.3)
(-0.3, 0.1, -0.2)(331.1, 236.3, 163.5)
(-0.3, 0.1, -0.2)(3.2, 276.4, 334.0)
(-0.3, 0.1, -0.2)(11.0, 277.6, 337.1)
(-0.3, 0.1, -0.2)(333.6, 236.8, 165.5)
(-0.3, 0.1, -0.2)(345.9, 276.7, 338.6)
(-0.3, 0.1, -0.2)(13.5, 109.8, 170.8)
(-0.3, 0.1, -0.2)(4.0, 116.4, 165.2)
(-0.3, 0.1, -0.2)(357.2, 282.2, 333.3)
(-0.3, 0.1, -0.2)(341.2, 277.4, 351.1)
(-0.3, 0.1, -0.2)(340.6, 278.5, 346.1)
(-0.3, 0.1, -0.2)(337.0, 280.5, 344.9)
(-0.3, 0.1, -0.2)(345.8, 279.5, 338.7)
(-0.3, 0.1, -0.2)(353.2, 276.9, 346.0)
(-0.3, 0.1, -0.2)(329.6, 238.5, 164.8)
(-0.3, 0.1, -0.2)(14.4, 109.2, 172.1)
(-0.3, 0.1, -0.2)(346.2, 277.9, 338.3)
(-0.3, 0.1, -0.2)(8.5, 110.6, 171.6)
(-0.3, 0.1, -0.2)(8.5, 110.6, 171.6)
(-0.3, 0.1, -0.2)(333.0, 240.2, 162.8)
(-0.3, 0.1, -0.2)(16.8, 113.2, 175.5)
(-0.3, 0.1, -0.2)(338.1, 279.7, 334.4)
(-0.3, 0.1, -0.2)(345.2, 244.7, 153.0)
(-0.3, 0.1, -0.2)(357.8, 282.1, 349.7)
(-0.3, 0.1, -0.2)(1.7, 282.7, 346.1)
(-0.3, 0.1, -0.2)(1.8, 286.6, 345.8)
(-0.3, 0.1, -0.2)(342.8, 255.3, 152.1)
(-0.3, 0.1, -0.2)(340.8, 257.9, 151.3)
(-0.3, 0.1, -0.2)(10.1, 291.7, 329.5)
(-0.3, 0.1, -0.2)(2.0, 292.9, 0.5)
(-0.3, 0.1, -0.2)(352.8, 293.4, 338.0)
(-0.3, 0.1, -0.2)(338.4, 257.1, 153.9)
(-0.3, 0.1, -0.2)(6.1, 294.8, 341.5)
(-0.3, 0.1, -0.2)(17.3, 295.3, 346.6)
(-0.2, 0.1, -0.2)(13.5, 297.8, 327.9)
(-0.3, 0.1, -0.2)(17.8, 309.8, 347.0)
(-0.3, 0.1, -0.2)(18.1, 311.3, 348.7)
(-0.3, 0.1, -0.2)(17.6, 324.3, 7.7)
(-0.3, 0.1, -0.2)(21.6, 336.2, 9.0)
(-0.3, 0.1, -0.2)(29.0, 342.3, 5.1)
(-0.3, 0.1, -0.1)(21.5, 338.2, 12.1)
(-0.3, 0.1, -0.1)(33.2, 340.6, 348.7)
(-0.3, 0.1, -0.1)(22.4, 342.4, 3.1)
(-0.3, 0.0, -0.1)(19.1, 339.6, 344.3)
(-0.3, 0.1, -0.1)(18.5, 342.6, 8.3)
(-0.3, 0.0, -0.1)(17.3, 340.8, 356.0)
(-0.3, 0.0, -0.1)(18.7, 340.6, 354.1)
(-0.3, 0.0, -0.1)(18.3, 339.2, 346.0)
(-0.3, 0.0, -0.1)(20.3, 340.0, 351.9)
(-0.3, 0.0, -0.1)(24.3, 339.7, 344.9)
(-0.3, 0.0, -0.1)(30.3, 344.5, 357.1)
(-0.3, 0.0, -0.1)(33.5, 345.6, 347.9)
(-0.3, 0.0, -0.1)(28.4, 347.3, 355.4)
(-0.3, 0.0, -0.1)(32.6, 343.9, 347.7)
(-0.3, 0.0, -0.1)(28.8, 350.0, 1.7)
(-0.3, 0.0, -0.1)(32.2, 353.4, 10.7)
(-0.3, 0.0, -0.1)(34.6, 351.4, 4.9)
(-0.3, 0.0, -0.1)(32.6, 352.5, 11.5)
(-0.3, 0.0, -0.1)(30.6, 352.6, 359.6)
(-0.3, 0.0, -0.1)(36.5, 355.3, 359.3)
(-0.3, 0.0, -0.1)(35.9, 11.3, 21.3)
(-0.3, 0.0, -0.1)(35.8, 16.7, 23.3)
(-0.3, 0.0, -0.1)(39.0, 329.1, 169.6)
(-0.2, 0.0, -0.1)(43.8, 24.0, 15.4)
(-0.2, 0.0, -0.1)(33.8, 24.1, 11.6)
(-0.2, 0.0, -0.1)(46.0, 25.1, 16.8)
(-0.2, 0.0, -0.1)(41.0, 329.8, 174.1)
(-0.2, 0.0, -0.1)(46.9, 27.3, 19.8)
(-0.2, 0.0, -0.1)(41.7, 327.8, 170.1)
(-0.2, 0.0, -0.1)(43.1, 326.4, 164.9)
(-0.2, 0.0, -0.1)(39.4, 330.9, 170.2)
(-0.2, 0.0, -0.1)(39.6, 329.4, 164.3)
(-0.2, 0.0, -0.1)(38.3, 326.1, 164.0)
(-0.2, 0.0, -0.1)(36.4, 328.2, 167.9)
(-0.2, 0.0, -0.1)(37.0, 328.5, 170.5)
(-0.2, 0.0, -0.1)(33.6, 16.7, 14.8)
(-0.2, 0.0, -0.1)(36.0, 324.7, 164.4)
(-0.2, 0.0, -0.1)(35.7, 324.9, 167.4)
(-0.2, 0.0, -0.1)(49.0, 16.5, 6.1)
(-0.2, 0.0, -0.1)(49.8, 16.4, 9.3)
(-0.2, 0.0, -0.1)(49.9, 15.6, 8.7)
(-0.2, 0.0, -0.1)(41.0, 13.9, 18.3)
(-0.2, 0.0, -0.1)(40.3, 10.4, 9.3)
(-0.2, 0.0, -0.1)(39.9, 8.4, 6.3)
(-0.2, 0.0, -0.1)(37.3, 9.9, 11.6)
